ass.name,study,biome,latitude,longitude,abs_latitude,median_betaMPD,median_betaSESMPD,median_betaMNTD,median_betaSR,median_betaJacc,median_betaPhyloSor,median_betaCTI,SST_mean,betaSST_lm
112_2661443,112,Temperate_Northern_Atlantic,26.98512155,-91.32543151,26.98512155,0.000765569,0.001311696,0.005766093,0.003405062,0.001921894,0.031101692,0.006254174,25.92841492,0.561924883
112_2661444,112,Temperate_Northern_Atlantic,27.02052354,-91.23675765,27.02052354,0.001040185,0.001100449,0.006506752,0.001602353,0.001323436,0.020463185,0.00515621,25.85160556,0.827402822
112_2661445,112,Temperate_Northern_Atlantic,27.05585893,-91.14805129,27.05585893,0.000354098,0.001162064,0.005479922,0.003156144,0.002459877,0.021248989,0.005349383,25.8832489,0.600295406
112_2661446,112,Temperate_Northern_Atlantic,27.09112762,-91.05931253,27.09112762,0.001310041,0.000987004,0.007673427,0.001111907,0.00235925,0.027155415,0.006609569,25.84313524,0.80583061
112_2661447,112,Temperate_Northern_Atlantic,27.12632948,-90.97054149,27.12632948,0.000787105,0.001142132,0.006007233,0.002222504,-0.000782622,0.021177588,0.005830164,25.73397217,1.041323785
112_2661448,112,Temperate_Northern_Atlantic,27.1614644,-90.88173827,27.1614644,-2.56E-05,0.00072811,0.004401588,0.002627736,0.002319087,0.023699239,0.006070655,25.8356393,1.050821689
112_2661465,112,Temperate_Northern_Atlantic,27.748411,-89.36727243,27.748411,0.001133485,0.001079063,0.006236537,0.001014722,0.002227638,0.029471872,0.006825054,25.75596178,0.643865669
112_2662160,112,Temperate_Northern_Atlantic,26.4561723,-92.38852806,26.4561723,0.00025824,0.000673409,0.004909519,0.002926715,0.003273736,0.025739456,0.006379657,25.95261463,0.914074365
112_2662161,112,Temperate_Northern_Atlantic,26.49234299,-92.30032447,26.49234299,0.000358485,0.000997822,0.005477541,0.002561982,0.003150623,0.023128283,0.005734795,25.93237542,0.579813733
112_2662162,112,Temperate_Northern_Atlantic,26.52844833,-92.21208747,26.52844833,0.001431891,0.001134215,0.007094075,-0.000603294,0.002694484,0.026374059,0.00783538,25.94961548,0.654765217
112_2662163,112,Temperate_Northern_Atlantic,26.56448819,-92.12381717,26.56448819,0.000500961,0.000771503,0.005117602,0.001782688,0.000993181,0.028031468,0.00527011,26.01958618,0.725243133
112_2662164,112,Temperate_Northern_Atlantic,26.60046246,-92.03551367,26.60046246,0.000550384,0.000804688,0.004682095,0.0020121,0.005176979,0.028289552,0.005425741,26.0176005,0.701827404
112_2662165,112,Temperate_Northern_Atlantic,26.63637102,-91.94717709,26.63637102,0.001157217,0.001267952,0.006496031,0.002641497,0.003955738,0.022578985,0.006541117,25.82919888,0.8836191
112_2662166,112,Temperate_Northern_Atlantic,26.67221376,-91.85880752,26.67221376,0.00127964,0.001292017,0.00680967,0.002140877,-0.003720672,0.019960229,0.006524412,25.95355462,0.720225146
112_2662167,112,Temperate_Northern_Atlantic,26.70799056,-91.77040508,26.70799056,-0.00039064,0.000696543,0.004057041,0.005173079,-0.006376126,0.013494255,0.006044085,25.96760536,0.648397293
112_2662168,112,Temperate_Northern_Atlantic,26.7437013,-91.68196986,26.7437013,0.000802482,0.001113952,0.003765306,0.004409171,0.001532822,0.022034143,0.005369065,25.99844937,0.621216851
112_2662170,112,Temperate_Northern_Atlantic,26.81492415,-91.50500156,26.81492415,0.001895324,0.001718332,0.007281644,0.003568749,0.001908269,0.027613348,0.003763577,25.97474278,0.662645624
112_2662171,112,Temperate_Northern_Atlantic,26.85043603,-91.41646869,26.85043603,0.001794957,0.001652402,0.005489669,0.003321495,0.001065561,0.020179541,0.006476865,26.09071503,1.606685015
112_2662172,112,Temperate_Northern_Atlantic,26.8858814,-91.32790348,26.8858814,-0.000977672,0.000493184,0.002664706,0.005087888,0.002361143,0.028814632,0.003513204,25.92841492,0.561924883
112_2662174,112,Temperate_Northern_Atlantic,26.95657215,-91.1506765,26.95657215,0.000770257,0.001155046,0.004784957,0.001873462,0.007401386,0.024040038,0.005819798,25.93486291,0.638135949
112_2662175,112,Temperate_Northern_Atlantic,26.99181729,-91.06201496,26.99181729,-0.000237553,0.000434006,0.004579768,0.001752109,0.006652208,0.032460191,0.005159017,25.96592901,0.972712904
112_2662176,112,Temperate_Northern_Atlantic,27.02699548,-90.97332152,27.02699548,0.002573042,0.002157658,0.007163519,0.000472519,0.000637455,0.018020741,0.006382017,25.8911643,0.539861009
112_2662177,112,Temperate_Northern_Atlantic,27.06210658,-90.88459631,27.06210658,0.001203951,0.001135566,0.006711257,0.002492418,0.005380434,0.02422187,0.007795206,25.87262878,0.556867457
112_2662178,112,Temperate_Northern_Atlantic,27.0971505,-90.79583944,27.0971505,0.001456533,0.001371714,0.007125879,0.001432318,0.007750444,0.021695409,0.006108927,25.87852561,0.722194728
112_2662179,112,Temperate_Northern_Atlantic,27.13212712,-90.70705102,27.13212712,0.001232793,0.001169017,0.007525199,0.000247611,0.003556811,0.024916601,0.005798733,25.69482516,0.534430222
112_2662180,112,Temperate_Northern_Atlantic,27.16703633,-90.61823116,27.16703633,-0.001942299,-0.00102335,0.004026474,0.002774043,0.00590718,0.026569448,0.004096346,25.74589001,0.559131907
112_2662181,112,Temperate_Northern_Atlantic,27.20187802,-90.52937999,27.20187802,0.000692639,0.000891505,0.006140704,0.002998966,0.001496343,0.0188893,0.004528985,25.72771098,0.694523679
112_2662185,112,Temperate_Northern_Atlantic,27.34056742,-90.17366447,27.34056742,0.00049927,0.000912807,0.00625771,0.001939729,0.000990993,0.021401347,0.006152427,25.80161268,0.783605791
112_2662186,112,Temperate_Northern_Atlantic,27.37506989,-90.08465847,27.37506989,0.001457197,0.002065352,0.008388407,0.002016025,0.006449735,0.027834057,0.005963953,25.66533422,0.436731619
112_2662187,112,Temperate_Northern_Atlantic,27.40950419,-89.99562185,27.40950419,0.001635362,0.001445905,0.008526474,0.000821888,0.004738751,0.025523806,0.007374061,25.67637363,0.578745801
112_2662191,112,Temperate_Northern_Atlantic,27.54655759,-89.63917172,27.54655759,0.003536005,0.002056383,0.009063012,0.000918604,0.013731833,0.018469585,0.007694031,25.72478807,0.345053948
112_2662192,112,Temperate_Northern_Atlantic,27.58064946,-89.54998388,27.58064946,-0.001819692,-0.000125121,0.00441074,0.002435581,0.021269358,0.0431361,0.000712938,25.76282291,0.62039211
112_2662193,112,Temperate_Northern_Atlantic,27.61467254,-89.46076615,27.61467254,0.000397302,0.000909542,0.005640757,0.001518186,0.003696019,0.024482986,0.002776531,25.76282291,0.62039211
112_2662195,112,Temperate_Northern_Atlantic,27.68251187,-89.28224156,27.68251187,0.000662843,0.000866922,0.005877683,0.000693785,0.004860781,0.028575871,0.005960022,25.7609384,1.122230212
112_2662200,112,Temperate_Northern_Atlantic,27.850899,-88.83541596,27.850899,0.001384149,0.000995711,0.006490353,0.002026181,0.000811743,0.032399507,0.006431114,25.92907444,1.657190575
112_2662207,112,Temperate_Northern_Atlantic,28.08371438,-88.20865134,28.08371438,0.000669893,0.001170975,0.004109162,0.00128897,0.002559308,0.023944581,0.006623878,25.57017212,0.89761513
112_2662305,112,Temperate_Northern_Atlantic,30.98906562,-79.29598977,30.98906562,0.001334955,0.001149299,0.007168588,0.000530517,0.001952425,0.02339443,0.008858912,26.80717948,0.823057692
112_2662306,112,Temperate_Northern_Atlantic,31.03545798,-79.18693534,31.03545798,0.001269737,0.001421279,0.007427386,0.000538197,0.001305444,0.034871059,0.00722766,26.8339325,0.464450052
112_2662307,112,Temperate_Northern_Atlantic,31.08176123,-79.07780976,31.08176123,0.000584974,0.000994456,0.005076895,0.000124159,0.005301118,0.023043348,0.008364583,26.67877435,0.348967615
112_2662889,112,Temperate_Northern_Atlantic,26.35721228,-92.39009393,26.35721228,-0.000391956,0.000529284,0.00517312,0.002353491,-0.00206164,0.019749073,0.006267546,25.99282023,0.539165148
112_2662890,112,Temperate_Northern_Atlantic,26.3933613,-92.30196193,26.3933613,-0.000556979,0.000295,0.005451557,0.001041229,-0.001785368,0.028323671,0.003225105,25.90996413,0.524534602
112_2662892,112,Temperate_Northern_Atlantic,26.46546273,-92.12559894,26.46546273,0.000984725,0.000757638,0.005731667,0.000786267,0.000217341,0.0273526,0.005546653,25.95554088,0.571370081
112_2662893,112,Temperate_Northern_Atlantic,26.5014149,-92.03736816,26.5014149,-0.001545698,-0.000293899,0.003940883,0.002546295,0.005540602,0.031469114,0.002504582,26.02286343,0.495541946
112_2662895,112,Temperate_Northern_Atlantic,26.57312155,-91.86080857,26.57312155,0.000637791,0.000942475,0.005219541,0.001793626,0.001722791,0.026222659,0.007754623,26.14513986,0.807842419
112_2662897,112,Temperate_Northern_Atlantic,26.64456385,-91.684119,26.64456385,0.000259963,0.00121934,0.006344971,0.005635384,0.002302725,0.026568026,0.003760771,25.93061727,0.683731823
112_2662898,112,Temperate_Northern_Atlantic,26.68018559,-91.59572574,26.68018559,0.000424984,0.000964345,0.005280882,0.001808967,0.001420306,0.023946328,0.007486838,26.05280503,0.6457975
112_2662899,112,Temperate_Northern_Atlantic,26.71574089,-91.50730031,26.71574089,-0.001239695,0.000372024,0.001802921,0.004734163,0.002689817,0.028906699,0.003590575,26.05280503,0.6457975
112_2662900,112,Temperate_Northern_Atlantic,26.75122965,-91.41884283,26.75122965,-0.00057515,0.00019555,0.004793333,0.000370808,0.008247286,0.023703994,0.004998501,25.99964973,0.672876583
112_2662901,112,Temperate_Northern_Atlantic,26.78665174,-91.3303534,26.78665174,0.001484272,0.001459452,0.006227426,0.003186037,-0.000593283,0.01876982,0.002275602,25.98885643,0.633146033
112_2662902,112,Temperate_Northern_Atlantic,26.82200707,-91.24183213,26.82200707,-0.000541273,0.000679812,0.003789161,0.003909844,-0.000971484,0.030710083,0.005625177,26.06638073,0.586348322
112_2662903,112,Temperate_Northern_Atlantic,26.8572955,-91.15327914,26.8572955,-0.000167495,0.000861145,0.003361378,0.003623301,-0.00271764,0.016826635,0.00278231,26.05818244,0.529787335
112_2662904,112,Temperate_Northern_Atlantic,26.89251694,-91.06469455,26.89251694,0.001529852,0.001305926,0.007181163,0.001916223,0.004196887,0.023647509,0.00776586,25.8911643,0.539861009
112_2662905,112,Temperate_Northern_Atlantic,26.92767127,-90.97607846,26.92767127,0.000710811,0.001062323,0.005756628,0.001331103,0.001489487,0.027131991,0.006764351,25.99904785,0.890714309
112_2662907,112,Temperate_Northern_Atlantic,26.99777816,-90.79875225,26.99777816,-0.000616244,0.000566105,0.002420611,0.003283891,0.002976348,0.02582816,0.006030636,25.90320841,0.772541136
112_2662908,112,Temperate_Northern_Atlantic,27.03273049,-90.71004237,27.03273049,0.001659915,0.001652081,0.006158654,0.001924743,-0.000937449,0.012788379,0.006687435,25.8829762,0.520729762
112_2662910,112,Temperate_Northern_Atlantic,27.10243239,-90.53252963,27.10243239,0.000877652,0.001152441,0.006533566,0.001989167,0.006291037,0.020450225,0.006741755,25.89327762,0.608193834
112_2662912,112,Temperate_Northern_Atlantic,27.17186321,-90.35489371,27.17186321,0.000215852,0.001164344,0.004753161,0.004065709,0.000140869,0.012959005,0.003995605,25.77219204,0.389342835
112_2662913,112,Temperate_Northern_Atlantic,27.20647668,-90.26602985,27.20647668,0.002179194,0.0024289,0.009057529,-0.00030721,0.002917577,0.020862664,0.008634279,25.74627245,0.666087978
112_2662914,112,Temperate_Northern_Atlantic,27.24102207,-90.17713555,27.24102207,0.000497572,0.001237895,0.005633424,0.002641083,0.002362438,0.028011105,0.005360893,25.78042917,1.023811462
112_2662916,112,Temperate_Northern_Atlantic,27.30990812,-89.99925612,27.30990812,0.001432741,0.001268372,0.007210059,0.000926503,0.010736737,0.018069568,0.006377444,25.76102483,0.49648389
112_2662918,112,Temperate_Northern_Atlantic,27.3785205,-89.82125639,27.3785205,0.001790886,0.001437277,0.007647673,0.00028016,0.005818693,0.026706414,0.006265228,25.68331299,0.46726212
112_2662920,112,Temperate_Northern_Atlantic,27.44685838,-89.64313734,27.44685838,0.001352548,0.001590844,0.005287894,0.003348742,-0.009655792,0.012625695,0.00534355,25.77390103,0.572404032
112_2662922,112,Temperate_Northern_Atlantic,27.51492091,-89.46489996,27.51492091,0.001723259,0.00141443,0.006465089,0.001850005,0.003560352,0.022048554,0.00528178,25.71320456,0.509994412
112_2662924,112,Temperate_Northern_Atlantic,27.58270726,-89.28654527,27.58270726,-0.000527767,0.000478948,0.005199249,0.001345379,0.0080705,0.025630441,0.005960401,25.85644735,1.018527457
112_2662930,112,Temperate_Northern_Atlantic,27.7844011,-88.75078742,27.7844011,0.000106531,0.000640183,0.004766508,0.001503586,0.003941595,0.024511227,0.005521214,25.92907444,1.657190575
112_2663037,112,Temperate_Northern_Atlantic,31.04506022,-78.96833601,31.04506022,0.001202958,0.001137389,0.006666495,0.000921642,0.002633883,0.018133233,0.007951348,26.68115845,0.56852469
112_2663038,112,Temperate_Northern_Atlantic,31.09114323,-78.8592044,31.09114323,0.000543473,0.000764987,0.004954454,0.000296374,-0.000865787,0.026263568,0.00576934,26.38095669,0.360929505
112_2663611,112,Tropical_Atlantic,26.00354561,-93.00714239,26.00354561,0.001166957,0.000849178,0.007931055,0.000506138,0.007147894,0.034256148,0.005586429,25.95605563,0.7126928
112_2663619,112,Temperate_Northern_Atlantic,26.29439164,-92.30358037,26.29439164,0.000390234,0.001179296,0.005239208,0.001664327,0.001458376,0.023630838,0.005481354,26.01176977,0.487653756
112_2663620,112,Temperate_Northern_Atlantic,26.33045321,-92.21548704,26.33045321,-0.001161965,-0.000221255,0.005604754,0.001193382,0.009690016,0.027599647,0.00234559,26.03077518,0.386714722
112_2663621,112,Temperate_Northern_Atlantic,26.366449,-92.12736115,26.366449,0.000986358,0.001131873,0.006244686,0.00210718,0.011175284,0.019628334,0.005096897,26.03599632,0.496400299
112_2663622,112,Temperate_Northern_Atlantic,26.40237891,-92.03920283,26.40237891,0.000289766,0.000858993,0.004162283,0.00279595,0.002458014,0.021848133,0.005162876,26.06835836,0.730674077
112_2663623,112,Temperate_Northern_Atlantic,26.43824282,-91.95101217,26.43824282,0.00114311,0.000964434,0.006677185,0.001330007,0.001096329,0.030103878,0.007069432,26.01958618,0.725243133
112_2663624,112,Temperate_Northern_Atlantic,26.4740406,-91.86278928,26.4740406,-0.000631136,0.000289947,0.004827504,0.003381188,0.011337896,0.029151103,0.004848547,26.02472767,0.59848511
112_2663625,112,Temperate_Northern_Atlantic,26.50977216,-91.77453427,26.50977216,-0.000681725,0.000350414,0.00420088,0.004305619,0.002120319,0.025792068,0.004296654,26.08825921,0.511099833
112_2663626,112,Temperate_Northern_Atlantic,26.54543736,-91.68624726,26.54543736,-0.000356828,0.000341702,0.003156345,0.001358419,0.002822509,0.03431268,0.005555518,26.08825921,0.511099833
112_2663627,112,Temperate_Northern_Atlantic,26.58103609,-91.59792836,26.58103609,0.001219226,0.001141483,0.005533023,0.002881416,0.005024256,0.021713463,0.006313506,26.18292062,0.944457452
112_2663628,112,Temperate_Northern_Atlantic,26.61656825,-91.50957767,26.61656825,0.001185785,0.001324509,0.004461623,0.003849223,0.003215629,0.020273581,0.005680974,26.14179798,0.552591024
112_2663630,112,Temperate_Northern_Atlantic,26.68743236,-91.33278139,26.68743236,0.000169078,0.001094223,0.004972672,0.003623692,-0.000200363,0.018698781,0.00523346,26.0298487,0.56666498
112_2663632,112,Temperate_Northern_Atlantic,26.7580288,-91.15585934,26.7580288,0.001423639,0.001252739,0.006628538,0.003398887,0.003455731,0.022665347,0.004765819,26.0298487,0.56666498
112_2663633,112,Temperate_Northern_Atlantic,26.79322635,-91.06735144,26.79322635,0.000113441,0.000771498,0.005648103,0.00156783,0.008926324,0.024037123,0.006183747,26.04821814,0.548690848
112_2663634,112,Temperate_Northern_Atlantic,26.82835665,-90.97881244,26.82835665,-0.00046609,0.000108261,0.005129022,0.002283354,0.000275036,0.03671338,0.001460155,26.04166904,0.492906146
112_2663635,112,Temperate_Northern_Atlantic,26.86341958,-90.89024245,26.86341958,0.002927049,0.001889108,0.007550654,0.000276784,-0.003882914,0.012222213,0.010912054,26.04821814,0.548690848
112_2663636,112,Temperate_Northern_Atlantic,26.89841503,-90.8016416,26.89841503,0.003417893,0.001805237,0.0100979,-0.001909211,0.010192828,0.027846798,0.008829197,25.8829762,0.520729762
112_2663638,112,Temperate_Northern_Atlantic,26.96820306,-90.62434778,26.96820306,0.003972912,0.002597116,0.007404213,0.003687597,-0.001563404,0.021580888,0.007765653,25.81956889,0.739132593
112_2663639,112,Temperate_Northern_Atlantic,27.00299542,-90.53565504,27.00299542,0.001348854,0.00110746,0.007180989,0.00044925,0.00228542,0.02111023,0.006513661,25.83474557,0.574753961
112_2663643,112,Temperate_Northern_Atlantic,27.14148458,-90.18058138,27.14148458,0.000849446,0.001055645,0.007412769,0.00179172,0.007734041,0.030845429,0.003369859,25.73257305,0.495159787
112_2663644,112,Temperate_Northern_Atlantic,27.17593627,-90.0917379,27.17593627,0.001615124,0.001533549,0.006536869,0.000659093,0.002284255,0.024707709,0.007139644,25.84063546,0.630892794
112_2663649,112,Temperate_Northern_Atlantic,27.3471658,-89.64707621,27.3471658,0.000997783,0.001247755,0.007252652,0.000458216,0.005470648,0.036689535,0.004099662,25.79499715,1.089743747
112_2663660,112,Temperate_Northern_Atlantic,27.71778258,-88.66627708,27.71778258,0.000584164,0.000850971,0.005415971,0.001524436,0.002465945,0.030098546,0.005299987,25.92907444,1.657190575
112_2663668,112,Temperate_Northern_Atlantic,27.98200284,-87.95085128,27.98200284,0.001696819,0.001247886,0.006796627,0.000616156,-0.003823764,0.017949906,0.011044728,25.59052357,0.652962697
112_2663766,112,Temperate_Northern_Atlantic,30.96211159,-78.9680607,30.96211159,0.001683856,0.001693635,0.007483548,0.001923449,0.000132782,0.031501226,0.00630108,26.68131917,1.305941498
112_2663767,112,Temperate_Northern_Atlantic,31.00815126,-78.85906666,31.00815126,0.002716145,0.002240625,0.008161956,0.000329084,0.000388338,0.029318528,0.009060254,26.37783639,0.236150028
112_2664351,112,Temperate_Northern_Atlantic,26.30335431,-92.04101779,26.30335431,0.001207181,0.001466461,0.006802299,0.003091691,-0.002971473,0.025840022,0.005479028,26.05150757,0.443144689
112_2664352,112,Temperate_Northern_Atlantic,26.33919566,-91.9528997,26.33919566,0.000274619,0.000534365,0.005653619,0.002118899,0.001066474,0.027401853,0.0048472,26.12013652,0.5978478
